Outcome,sample_G_proposed,include_V_proposed,Percentile,Theta_Oracle,Variance_Oracle,Lower_CI_Oracle,Upper_CI_Oracle,Theta_Surrogate,Variance_Surrogate,Lower_CI_Surrogate,Upper_CI_Surrogate,Theta_Latent_Unconfounded,Variance_Latent_Unconfounded,Lower_CI_Latent_Unconfounded,Upper_CI_Latent_Unconfounded
z_score6,all,False,45,0.0939427394940077,29.580306562845482,-0.1472071940804975,0.33509267306851287,0.015792703277351963,23.550201590478075,-0.07905158469409133,0.11063699124879527,0.05153140958688598,30.81646288855271,-0.05696247529680968,0.16002529447058164
z_score6,all,False,55,0.004984694090180912,22.39890278444682,-0.20486057555636472,0.21482996373672653,-0.04203556134744012,25.68604350022944,-0.1410873843218407,0.05701626162696047,-0.009404530307176502,32.415656979528926,-0.12067791024277288,0.10186884962841988
z_score6,all,False,65,-0.11917523681839826,23.044492973172893,-0.33202314672929795,0.09367267309250144,-0.07023961055699846,29.411340888189947,-0.1762311691291468,0.03575194801514989,-0.04644354333132206,37.27250530989022,-0.16576214596426966,0.07287505930162555
z_score6,all,False,75,-0.12608475220416032,25.08429985638396,-0.3481531724888538,0.09598366808053319,-0.06939843267787991,41.49985137341501,-0.19530173941957601,0.0565048740638162,-0.06557833698273537,50.44748168852353,-0.20439244655530292,0.07323577258983217
z_score6,all,False,85,-0.07218237222835582,27.50241176500102,-0.30470820119946757,0.1603434567427559,0.056309260673560374,72.94796291338291,-0.11061538009306338,0.22323390144018412,0.044009549853776364,92.66401197276642,-0.14412537127635752,0.23214447098391025
z_score6,all,False,95,0.12780278777982704,51.001611746845676,-0.1888459504070826,0.44445152596673665,0.2830374869832295,309.6330551359799,-0.06086674878567344,0.6269417227521324,0.16053407799637293,414.8091561997186,-0.23751629298839982,0.5585844489811457
z_score7,all,False,5,0.42699769091292117,61.073478747992894,0.0804905888583099,0.7735047929675325,0.4706896337924767,264.98626710201756,0.1525443060729707,0.7888349615119827,0.38349956581120087,328.02155826688374,0.029530703772398192,0.7374684278500035
z_score7,all,False,15,-0.16898067381928084,33.04277514659759,-0.42385381348283985,0.08589246584427818,0.038045524663361606,48.31308099299936,-0.0978002807240371,0.17389133005076032,-0.0687231002413965,65.04225433507969,-0.2263432219819297,0.0888970214991367
z_score7,all,False,25,0.07133755536098417,21.769075216357678,-0.13553639199907164,0.27821150272104,0.13298735535364897,19.52958653636142,0.04661785834582112,0.21935685236147684,0.10899936095811134,31.580327056077348,-0.0008309410089929331,0.2188296629252156
z_score7,all,False,35,0.13677639543292225,20.60397612727237,-0.0644853942882809,0.3380381851541254,0.08354220102042823,16.24405300271294,0.004772161222029267,0.16231224081882717,0.07311073040675765,24.90377005328134,-0.024421108977708952,0.17064256979122427
