Outcome,sample_G_proposed,include_V_proposed,Percentile,Theta_Oracle,Variance_Oracle,Lower_CI_Oracle,Upper_CI_Oracle,Theta_Surrogate,Variance_Surrogate,Lower_CI_Surrogate,Upper_CI_Surrogate,Theta_Latent_Unconfounded,Variance_Latent_Unconfounded,Lower_CI_Latent_Unconfounded,Upper_CI_Latent_Unconfounded
z_score6,all,False,5,0.3622063221069931,56.609499375260995,0.028602921924694547,0.6958097222892916,0.5174331381217951,299.0970291837961,0.17943063567883794,0.8554356405647523,0.4169369234155945,375.4167179657679,0.03825840413168852,0.7956154426995006
z_score6,all,False,15,-0.05293598860879876,33.87208150638253,-0.310987706265651,0.20511572904805345,0.04285020205672475,54.71413526512828,-0.10171495615494772,0.1874153602683972,-0.023451829815180448,75.8887860135915,-0.19370792502477552,0.1468042653944146
z_score6,all,False,25,0.13482991077339468,22.91793486614583,-0.07743272448621433,0.34709254603300366,0.1451220419428962,21.61471182923769,0.05425872410283533,0.2359853597829571,0.1196063973555487,33.62027752987482,0.006284323686898435,0.23292847102419897
z_score6,all,False,35,0.07459603736097979,25.556828454833823,-0.1495542449880926,0.2987463197100522,0.0869464764804268,18.761201069027972,0.002293119514953368,0.17159983344590024,0.10662650993347245,26.649267568845154,0.00573456257394124,0.20751845729300367
z_score6,all,False,45,0.0939427394940077,29.580306562845482,-0.1472071940804975,0.33509267306851287,0.01483299226217179,24.369912290944065,-0.08164779732431174,0.11131378184865531,0.05900753581134877,32.125716245342666,-0.05176708586875941,0.16978215749145695
z_score6,all,False,55,0.004984694090180912,22.39890278444682,-0.20486057555636472,0.21482996373672653,-0.04138521219903512,27.758779639295586,-0.1443560035992309,0.06158557920116065,0.004037255222323905,34.41615093161296,-0.11061827703807067,0.11869278748271847
z_score6,all,False,65,-0.11917523681839826,23.044492973172893,-0.33202314672929795,0.09367267309250144,-0.07094850478363586,31.04908679659188,-0.17985111310757784,0.03795410354030611,-0.0343686309853215,39.31505760441513,-0.15691298988704977,0.08817572791640677
z_score6,all,False,75,-0.12608475220416032,25.08429985638396,-0.3481531724888538,0.09598366808053319,-0.07354604994378998,44.5185802229913,-0.20394812992794126,0.05685603004036131,-0.06328645024549269,53.7261073150624,-0.2065403830220196,0.07996748253103421
z_score6,all,False,85,-0.07218237222835582,27.50241176500102,-0.30470820119946757,0.1603434567427559,0.0406126140204117,79.79054803098492,-0.13396541657962074,0.21519064462044413,0.048559910843126664,97.82207173564989,-0.14474028503907727,0.2418601067253306
z_score6,all,False,95,0.12780278777982704,51.001611746845676,-0.1888459504070826,0.44445152596673665,0.26741453780077146,357.0568792445956,-0.10188823494808691,0.6367173105496298,0.12385892526161234,464.27899030808186,-0.29725866416051844,0.5449765146837431
z_score7,all,False,5,0.42699769091292117,61.073478747992894,0.0804905888583099,0.7735047929675325,0.47825669541651183,266.1484489453129,0.15941446704654005,0.7970989237864836,0.36602987987027175,340.60853406322224,0.005333628738826757,0.7267261310017168
z_score7,all,False,15,-0.16898067381928084,33.04277514659759,-0.42385381348283985,0.08589246584427818,0.037199682379373177,48.451393010339125,-0.098840435590928,0.17323980034967437,-0.07646827374536347,66.14617680416778,-0.23542036264179314,0.0824838151510662
z_score7,all,False,25,0.07133755536098417,21.769075216357678,-0.13553639199907164,0.27821150272104,0.13525824580499285,19.512439234951312,0.04892667405032776,0.22158981755965795,0.11362752383970307,32.64978726172258,0.0019530168445467955,0.22530203083485933
